customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
1771,Daniel,Payne,daniel81@outlook.com,+1-871-619-7827,2024-11-08 11:29:29.312904,Medium_Value,Push,36-45,Low,89.64,0.46,True,True,True,2025-07-04 13:15:51.090345,43,Beauty
1772,Patricia,Foster,patricia.foster@hotmail.com,+1-784-624-7734,2023-08-22 08:36:11.053933,Low_Value,SMS,55+,Low,70.09,0.89,False,False,True,2025-07-04 13:14:13.518591,20,Electronics
1773,Joshua,Strong,joshua.strong@gmail.com,+1-209-731-6446,2024-06-25 02:50:03.264748,Medium_Value,Email,18-25,Premium,180.58,0.52,False,True,True,2025-07-04 13:18:26.567645,48,Electronics
1774,Lisa,Davis,lisa957@hotmail.com,+1-230-625-6087,2025-04-14 15:21:22.172398,High_Value,SMS,18-25,,433.29,0.37,True,True,True,2025-07-04 13:16:40.999999,25,Clothing
1775,Jeremy,Rice,jeremy65@yahoo.com,+1-445-223-6850,2024-05-31 14:50:16.305370,High_Value,Push,36-45,Premium,293.37,0.25,True,True,False,2025-07-04 13:16:30.762162,46,Sports
1776,Jodi,Robertson,jodirobertson@gmail.com,+1-364-652-4957,2025-03-01 02:59:18.196440,Low_Value,SMS,18-25,,73.55,0.63,False,False,True,2025-07-04 13:16:37.116151,28,Sports
1777,Albert,Williams,albertwilliams@yahoo.com,+1-790-818-2339,2024-06-26 15:02:49.208555,Medium_Value,SMS,18-25,,165.36,0.4,True,False,False,,28,Sports
1778,Jennifer,Simon,jennifersimon@gmail.com,+1-664-372-2684,2025-04-16 17:38:46.486448,Low_Value,Email,55+,High,40.83,0.73,True,False,False,2025-07-04 13:14:12.787209,1,Books
1779,James,Mccullough,james.mccullough@yahoo.com,+1-495-510-6354,2024-05-18 15:48:47.685734,Low_Value,Email,36-45,Medium,80.82,0.82,True,False,True,2025-07-04 13:17:31.498667,42,Home
1780,Jose,Wilkins,josewilkins@hotmail.com,+1-617-271-7576,2023-09-27 09:15:16.939205,Medium_Value,Email,55+,High,148.29,0.59,False,True,True,2025-07-04 13:15:45.241711,10,Clothing
1781,Raven,Woodard,ravenwoodard@yahoo.com,+1-897-723-8785,2025-02-06 23:48:36.762108,New_Customer,Direct,55+,,118.38,0.72,True,False,True,2025-07-04 13:14:40.623406,32,Home
1782,Elizabeth,Pearson,elizabeth.pearson@outlook.com,+1-548-700-9735,2025-06-12 06:20:54.673623,Low_Value,Direct,55+,Low,41.98,0.66,True,True,True,2025-07-04 13:17:19.759226,19,Sports
1783,Larry,Lara,larrylara@yahoo.com,+1-709-854-8982,2024-10-31 16:07:14.562487,Low_Value,Social,36-45,High,45.56,0.9,False,False,False,2025-07-04 13:13:00.857440,5,Electronics
1784,Matthew,Alexander,matthewalexander@gmail.com,+1-687-924-7923,2024-10-23 01:59:03.164626,Low_Value,SMS,26-35,Medium,92.49,0.88,False,False,False,2025-07-04 13:16:28.599036,36,Beauty
1785,Joan,Jones,joanjones@outlook.com,+1-412-942-9077,2024-06-27 03:59:32.709854,Medium_Value,Push,,Medium,186.91,0.55,True,True,True,2025-07-04 13:15:56.460657,33,Books
1786,Amanda,Bailey,amanda783@gmail.com,+1-992-831-8387,2024-06-06 02:59:41.158401,Medium_Value,Direct,55+,Low,123.55,0.53,True,False,True,2025-07-04 13:13:29.333966,14,Books
1787,Kristin,Thornton,kristin825@outlook.com,+1-201-668-4132,2024-07-14 01:17:07.403681,New_Customer,SMS,26-35,Premium,133.41,0.62,False,True,False,2025-07-04 13:16:41.614365,15,Electronics
1788,Jeffrey,Kirby,jeffrey590@gmail.com,+1-449-463-2734,2025-02-28 19:18:05.677632,New_Customer,Social,46-55,Low,128.54,0.62,False,False,True,,39,Clothing
1789,Jacob,Watkins,jacob654@yahoo.com,+1-412-947-9458,2023-08-17 05:39:44.575843,High_Value,SMS,18-25,Low,356.46,0.35,True,False,False,2025-07-04 13:14:42.610907,41,Clothing
1790,Michael,Wolfe,michael.wolfe@outlook.com,+1-483-679-6583,2023-10-09 08:17:22.147121,New_Customer,Push,,High,125.66,0.65,True,True,False,2025-07-04 13:14:09.082738,40,Sports
1791,Robert,Williams,robertwilliams@yahoo.com,+1-746-221-1305,2023-11-09 06:48:33.860776,Medium_Value,Push,18-25,High,140.78,0.6,False,False,True,2025-07-04 13:12:44.764743,44,Beauty
1792,Raymond,Johnson,raymondjohnson@gmail.com,+1-717-479-6406,2024-03-03 06:22:28.679827,Low_Value,Social,26-35,,64.16,0.7,False,True,False,2025-07-04 13:14:01.006424,38,Clothing
1793,Jennifer,Collins,jennifer950@yahoo.com,+1-392-974-7650,2025-03-05 02:39:15.036317,High_Value,Push,18-25,Premium,390.29,0.24,True,False,True,2025-07-04 13:16:23.759050,35,Electronics
1794,Grace,Ray,grace388@yahoo.com,+1-938-996-6034,2024-06-06 06:16:49.916385,Medium_Value,Direct,18-25,Premium,135.18,0.64,False,True,True,2025-07-04 13:17:37.978732,33,Beauty
1795,Nicholas,Vincent,nicholasvincent@gmail.com,+1-369-591-6716,2024-04-21 18:05:15.722541,Medium_Value,Email,26-35,Medium,193.85,0.45,True,True,False,2025-07-04 13:13:42.067098,11,Clothing
1796,Norma,Mason,norma.mason@hotmail.com,+1-344-445-5056,2024-09-19 19:56:55.874654,High_Value,Direct,46-55,High,212.81,0.32,False,True,False,2025-07-04 13:16:42.375796,34,Books
1797,Robert,Morgan,robert.morgan@outlook.com,+1-625-281-1733,2024-09-02 11:24:00.233877,New_Customer,Direct,36-45,,128.07,0.67,False,True,True,2025-07-04 13:18:41.443767,0,Home
1798,Ronald,Clark,ronald.clark@gmail.com,+1-937-426-5765,2023-10-09 09:57:24.887665,New_Customer,Push,46-55,Premium,68.52,0.73,False,True,True,2025-07-04 13:13:49.495251,18,Clothing
1799,Marcus,Price,marcusprice@gmail.com,+1-371-419-1474,2024-11-28 17:41:22.506872,Medium_Value,Social,55+,High,155.7,0.62,False,False,False,2025-07-04 13:13:54.254302,34,Home
1800,Julia,Serrano,julia697@hotmail.com,+1-896-401-7249,2023-07-06 00:19:59.481034,New_Customer,Email,55+,Premium,143.48,0.53,False,False,False,2025-07-04 13:14:29.343055,12,Electronics
1801,Sara,Sanders,sarasanders@hotmail.com,+1-624-877-8359,2025-06-18 04:27:56.270905,High_Value,Direct,36-45,Premium,352.82,0.22,True,True,True,2025-07-04 13:15:11.296508,28,Sports
1802,Craig,Valenzuela,craig.valenzuela@yahoo.com,+1-559-418-9031,2025-01-23 11:22:36.808046,Low_Value,SMS,26-35,Low,46.29,0.73,False,True,False,2025-07-04 13:15:27.606505,31,Books
1803,Nathaniel,Lane,nathaniel.lane@yahoo.com,+1-559-693-2577,2024-09-24 04:55:53.813476,Medium_Value,Social,18-25,Low,108.92,0.44,True,False,False,2025-07-04 13:13:14.851771,21,Home
1804,Brett,Michael,brettmichael@yahoo.com,+1-769-984-9242,2024-11-27 05:23:50.913054,Medium_Value,Social,36-45,Medium,153.94,0.55,True,False,True,2025-07-04 13:13:30.621813,38,Electronics
1805,James,Baxter,jamesbaxter@outlook.com,+1-201-434-6184,2024-05-13 12:58:45.902303,Low_Value,Push,46-55,High,84.78,0.77,True,False,True,2025-07-04 13:17:25.598292,43,Clothing
1806,Martha,Gibson,martha.gibson@yahoo.com,+1-871-623-1481,2024-05-08 04:52:24.815142,High_Value,Email,36-45,High,240.87,0.23,False,False,False,2025-07-04 13:12:44.175433,43,Electronics
1807,Patricia,Williams,patricia.williams@gmail.com,+1-977-724-3741,2024-03-17 18:25:48.437942,Medium_Value,Social,46-55,Premium,82.69,0.56,True,True,False,,39,Books
1808,Melissa,Hansen,melissa141@outlook.com,+1-846-213-5843,2025-06-25 10:56:02.649093,High_Value,Direct,46-55,Low,267.56,0.29,True,True,False,2025-07-04 13:16:27.139543,30,Electronics
1809,Jessica,Peterson,jessicapeterson@hotmail.com,+1-305-248-9556,2024-04-01 23:43:05.318067,New_Customer,Direct,55+,Premium,60.16,0.58,False,True,True,2025-07-04 13:14:47.162598,43,Home
1810,Marie,Dunn,mariedunn@hotmail.com,+1-570-690-4334,2024-10-16 23:58:04.953130,Medium_Value,SMS,18-25,Low,99.96,0.59,False,True,False,2025-07-04 13:13:10.654798,14,Books
1811,Tamara,Jones,tamara.jones@hotmail.com,+1-889-575-8657,2025-03-13 14:09:47.880373,Medium_Value,Social,26-35,High,77.16,0.62,False,False,False,,25,Beauty
1812,Dana,Wolfe,dana173@gmail.com,+1-232-980-2747,2025-06-20 20:42:22.755226,New_Customer,Email,26-35,Low,33.02,0.79,True,True,False,,45,Clothing
1813,Elizabeth,Miller,elizabeth477@yahoo.com,+1-767-382-4169,2024-08-15 20:40:16.248010,Medium_Value,Email,26-35,Medium,177.19,0.58,True,False,True,2025-07-04 13:14:07.674266,21,Clothing
1814,Brittany,Guerrero,brittany.guerrero@yahoo.com,+1-377-240-9873,2025-01-22 21:47:55.964422,Low_Value,Direct,55+,Premium,82.76,0.87,True,False,False,2025-07-04 13:18:22.523564,44,Sports
1815,Amber,Moore,amber.moore@outlook.com,+1-713-995-1392,2023-08-21 16:02:43.681382,Medium_Value,SMS,36-45,Medium,162.54,0.49,True,False,False,,1,Sports
1816,Lindsey,Bridges,lindsey.bridges@hotmail.com,+1-671-881-5653,2023-07-21 03:49:07.363547,Low_Value,Direct,18-25,Medium,47.99,0.81,False,True,True,2025-07-04 13:15:44.265291,33,Electronics
1817,Carlos,Harrison,carlosharrison@hotmail.com,+1-450-613-2749,2024-08-21 23:55:41.167357,New_Customer,SMS,18-25,Low,113.81,0.76,True,True,False,2025-07-04 13:15:23.067532,49,Home
1818,Jerry,Hamilton,jerry657@yahoo.com,+1-229-650-7476,2024-10-23 20:27:00.357914,Low_Value,Direct,26-35,Low,34.33,0.6,True,False,False,2025-07-04 13:17:56.497703,0,Electronics
1819,Shane,Lee,shane896@outlook.com,+1-970-603-4512,2025-07-03 07:35:44.342543,Medium_Value,Social,55+,Premium,100.56,0.59,True,False,False,2025-07-04 13:13:35.035771,36,Sports
1820,Brooke,Johnson,brookejohnson@hotmail.com,+1-959-261-9448,2025-04-27 10:25:46.825498,New_Customer,Social,18-25,Medium,63.2,0.77,False,True,False,2025-07-04 13:15:48.800977,37,Home
1821,Erik,Williams,erikwilliams@outlook.com,+1-734-948-3204,2023-08-02 08:50:29.387441,High_Value,SMS,,Medium,260.24,0.38,False,False,False,2025-07-04 13:13:51.312228,9,Home
1822,Ethan,Olson,ethan330yahoo.com,+1-800-597-8728,2024-09-16 10:56:45.239224,High_Value,Push,36-45,High,271.02,0.22,False,True,True,2025-07-04 13:17:58.589808,34,Home
1823,Martha,Fields,martha.fields@outlook.com,+1-573-980-5852,2024-04-11 17:13:39.768152,Low_Value,SMS,18-25,High,32.91,0.64,False,False,False,,44,Electronics
1824,Christopher,Howard,christopher75@outlook.com,+1-850-671-5536,2023-07-19 01:52:46.612862,New_Customer,Direct,36-45,Premium,82.84,0.55,False,True,True,,46,Electronics
1825,Joseph,Moyer,josephmoyer@outlook.com,+1-919-248-7953,2025-03-20 13:38:02.222199,High_Value,Push,18-25,Premium,240.15,0.32,False,False,False,2025-07-04 13:17:21.940485,18,Books
1826,Kathleen,Nguyen,kathleen.nguyen@gmail.com,+1-367-807-3545,2024-02-01 17:07:39.255744,High_Value,Direct,55+,High,402.37,0.37,True,True,False,2025-07-04 13:17:46.072379,15,Electronics
1827,Elizabeth,Miller,elizabeth196@gmail.com,+1-395-807-3521,2023-11-28 23:05:20.308877,Low_Value,SMS,26-35,,94.62,0.61,False,False,True,,34,Home
1828,Autumn,Thompson,autumnthompson@gmail.com,+1-900-307-7867,2024-04-28 23:37:55.765103,New_Customer,Email,55+,Premium,130.52,0.58,True,False,True,2025-07-04 13:14:21.010876,15,Beauty
1829,Nicole,Bell,nicole932@hotmail.com,+1-363-518-5719,2024-07-16 09:48:26.066113,Medium_Value,Email,55+,Medium,94.41,0.45,True,True,True,2025-07-04 13:16:26.593768,21,Home
1830,Lucas,Bryant,lucas16@gmail.com,+1-992-728-5533,2024-02-25 03:13:51.229548,New_Customer,Push,46-55,High,52.91,0.79,False,True,True,2025-07-04 13:13:53.694825,13,Clothing
1831,Preston,George,preston408@outlook.com,+1-490-461-5248,2024-01-02 03:30:35.824372,High_Value,Push,18-25,High,429.47,0.33,True,True,True,2025-07-04 13:15:41.079026,49,Sports
1832,Danielle,Smith,danielle868@outlook.com,+1-821-340-8822,2024-04-11 19:39:41.059411,Medium_Value,SMS,18-25,Medium,187.11,0.66,True,False,True,2025-07-04 13:15:31.956504,21,Beauty
1833,Ashley,Nichols,ashley.nichols@gmail.com,+1-408-391-5683,2024-08-30 06:27:56.276213,New_Customer,Direct,46-55,Low,46.72,0.78,False,True,False,2025-07-04 13:17:05.133712,30,Beauty
1834,Donna,Valenzuela,donna.valenzuela@hotmail.com,+1-231-491-4237,2024-03-13 18:14:04.671158,Medium_Value,Direct,26-35,Premium,127.24,0.5,False,False,True,2025-07-04 13:14:38.278987,13,Books
1835,Brandon,Boone,brandon344@outlook.com,+1-520-579-5474,2025-02-17 23:50:37.642745,Low_Value,Email,26-35,Low,61.75,0.65,True,False,False,2025-07-04 13:15:02.111303,28,Books
1836,Tommy,Coleman,tommycoleman@hotmail.com,+1-929-511-1581,2024-10-08 17:39:15.794623,New_Customer,SMS,18-25,Premium,101.51,0.57,False,True,True,2025-07-04 13:18:27.051170,43,Home
1837,Logan,Knight,loganknight@yahoo.com,+1-725-790-1735,2025-05-11 04:38:02.955417,Medium_Value,Email,18-25,Medium,138.7,0.6,False,False,True,2025-07-04 13:14:28.718608,50,Books
1838,Gina,Mendoza,gina.mendoza@hotmail.com,+1-865-828-8160,2024-01-10 10:36:42.481993,Medium_Value,Direct,26-35,Premium,142.76,0.47,False,True,True,2025-07-04 13:15:17.117514,1,Home
1839,Brooke,King,brooke.king@yahoo.com,+1-522-297-1179,2025-01-08 01:01:51.994304,Low_Value,Email,,Medium,27.37,0.61,True,False,True,2025-07-04 13:13:09.819693,0,Clothing
1840,Cynthia,Pitts,cynthia235@yahoo.com,+1-961-392-5243,2024-02-03 15:27:42.906608,New_Customer,Email,36-45,,86.85,0.51,False,True,True,2025-07-04 13:13:45.531736,41,Sports
1841,Mark,Garrett,mark7@gmail.com,+1-804-443-3783,2025-02-19 08:31:41.139099,High_Value,Direct,26-35,High,323.71,0.26,True,True,False,2025-07-04 13:16:54.289078,16,Clothing
1842,Jennifer,Spears,jennifer.spears@yahoo.com,+1-228-822-2552,2024-07-24 09:19:05.337775,New_Customer,Direct,46-55,Low,111.79,0.61,False,True,False,2025-07-04 13:16:10.399329,4,Electronics
1843,Gary,Williams,gary.williams@outlook.com,+1-374-665-8606,2024-08-22 11:29:17.296469,Medium_Value,Email,55+,Low,197.21,0.61,True,True,False,,2,Books
1844,Aaron,Marks,aaron.marks@hotmail.com,+1-851-295-2907,2023-12-04 03:42:17.775343,Low_Value,SMS,46-55,Medium,40.43,0.75,False,True,True,2025-07-04 13:14:23.810712,8,Beauty
1845,Mason,Green,mason.green@yahoo.com,+1-848-995-1419,2024-09-27 08:19:23.342084,Low_Value,SMS,36-45,Low,92.62,0.64,False,True,True,2025-07-04 13:18:05.054817,2,Clothing
1846,Michelle,Wilson,michellewilson@yahoo.com,+1-318-299-1940,2025-06-21 12:37:47.701895,New_Customer,Push,55+,Premium,131.95,0.76,True,False,True,,6,Electronics
1847,Michael,Trujillo,michaeltrujillo@yahoo.com,+1-426-403-9774,2025-06-01 08:04:46.819572,Low_Value,Push,,High,65.59,0.64,False,True,True,2025-07-04 13:14:47.299795,27,Sports
1848,Daniel,Bryant,daniel.bryant@yahoo.com,+1-249-957-8440,2023-12-14 14:40:38.391072,High_Value,Social,18-25,,162.61,0.37,True,False,False,2025-07-04 13:14:41.688375,20,Electronics
1849,Tyler,Palmer,tyler.palmer@hotmail.com,+1-386-521-4451,2024-12-21 12:13:32.455265,Low_Value,Email,18-25,Medium,46.23,0.73,True,False,True,2025-07-04 13:14:14.104471,36,Home
1850,David,Kim,david292@hotmail.com,+1-555-797-3278,2024-07-22 11:21:39.028450,Low_Value,Direct,36-45,Medium,27.28,0.83,True,True,False,2025-07-04 13:14:39.283237,27,Home
1851,Carmen,Torres,carmen528@gmail.com,+1-360-940-2159,2025-02-08 07:40:15.284253,Low_Value,Social,26-35,Premium,89.88,0.87,True,False,True,2025-07-04 13:13:12.429154,11,Books
1852,Joseph,Ramirez,joseph.ramirez@hotmail.com,+1-641-798-2515,2024-05-27 15:18:43.237040,Medium_Value,SMS,55+,,122.35,0.43,False,False,False,2025-07-04 13:18:27.282179,15,Books
1853,Dean,Townsend,dean519@gmail.com,+1-226-363-4187,2025-05-07 20:34:48.453914,Low_Value,Social,18-25,High,81.83,0.86,False,True,True,,23,Electronics
1854,Timothy,Blankenship,timothy104@gmail.com,+1-623-621-3722,2024-11-21 11:00:54.789397,Medium_Value,Email,36-45,High,140.41,0.47,False,False,True,2025-07-04 13:13:38.972716,3,Clothing
1855,Jesse,Ramirez,jesseramirez@gmail.com,+1-456-502-9526,2024-12-13 06:44:00.588130,Medium_Value,SMS,18-25,Low,140.56,0.56,True,True,False,2025-07-04 13:13:48.850713,47,Home
1856,Christopher,Turner,christopherturner@gmail.com,+1-799-513-9832,2024-10-01 03:31:48.967896,High_Value,Push,18-25,Low,200.46,0.29,True,True,False,2025-07-04 13:17:15.468691,4,Sports
1857,Patricia,Dunn,patriciadunn@outlook.com,+1-784-766-8169,2023-07-12 19:58:35.881214,High_Value,Social,18-25,High,231.92,0.39,True,False,True,2025-07-04 13:16:42.270493,7,Home
1858,Michael,Barnett,michaelbarnett@gmail.com,+1-264-779-3519,2023-09-16 00:49:29.013341,Medium_Value,Direct,18-25,High,182.32,0.47,False,False,False,,7,Home
1859,Sara,Morgan,sara.morgan@outlook.com,+1-261-957-4764,2024-10-07 10:03:20.295012,New_Customer,Social,36-45,High,133.0,0.71,True,False,True,,50,Clothing
1860,Kelly,Carlson,kelly.carlson@outlook.com,+1-440-796-1483,2024-04-19 10:43:26.222532,Low_Value,Push,55+,Medium,65.63,0.7,False,False,False,2025-07-04 13:18:19.107311,9,Sports
1861,Cameron,Lawrence,cameron.lawrence@yahoo.com,+1-761-865-7817,2025-05-18 06:19:24.044139,Low_Value,Email,26-35,Premium,47.46,0.76,False,False,True,2025-07-04 13:13:36.327178,5,Sports
1862,Jared,Olson,jaredolson@hotmail.com,+1-891-714-2939,2024-06-30 21:48:23.287266,Low_Value,Email,18-25,Premium,43.34,0.6,False,True,False,2025-07-04 13:18:32.664550,47,Books
1863,Alexander,Murray,alexandermurray@gmail.com,+1-763-454-4423,2025-04-20 15:14:54.041330,Low_Value,Push,26-35,Medium,55.16,0.74,False,True,True,2025-07-04 13:18:03.002840,32,Electronics
1864,Sarah,Winters,sarahwinters@hotmail.com,+1-216-571-5078,2023-12-14 19:28:03.822052,Low_Value,Social,55+,Premium,66.69,0.78,False,False,True,,13,Books
1865,Robin,Swanson,robin260@outlook.com,+1-567-669-7524,2025-03-13 23:00:31.860523,Low_Value,Email,26-35,Low,88.67,0.87,True,False,True,2025-07-04 13:15:37.779123,33,Electronics
1866,Jade,Edwards,jadeedwards@outlook.com,+1-829-406-9029,2025-06-27 03:31:58.539083,High_Value,Direct,55+,Premium,360.15,0.39,True,False,True,2025-07-04 13:13:09.993317,27,Clothing
1867,Mary,Molina,marymolina@gmail.com,+1-204-935-9136,2023-09-24 20:53:55.037714,Low_Value,Push,18-25,High,53.83,0.75,False,True,True,2025-07-04 13:13:42.853620,26,Home
1868,Carrie,Gibson,carriegibson@hotmail.com,+1-306-691-5787,2025-02-27 10:21:11.273983,Medium_Value,Social,36-45,,136.6,0.61,False,False,True,2025-07-04 13:17:48.988665,7,Home
1869,James,Mcpherson,james.mcpherson@gmail.com,+1-715-669-2708,2025-02-18 03:31:18.756441,New_Customer,Social,36-45,Premium,83.42,0.64,True,True,True,2025-07-04 13:14:46.778804,34,Books
1870,Kimberly,Powell,kimberly416@gmail.com,+1-677-626-5139,2024-05-28 04:51:23.789209,New_Customer,Push,55+,Premium,121.53,0.73,True,True,True,2025-07-04 13:18:17.142527,8,Beauty
1871,Kristina,Wheeler,kristinawheeler@outlook.com,+1-360-996-1539,2024-04-22 03:14:32.885966,New_Customer,Direct,55+,Low,96.23,0.53,True,False,True,,47,Beauty
1872,Chelsea,Ferguson,chelsea735@hotmail.com,+1-241-574-8925,2023-11-10 02:39:03.100097,High_Value,Direct,36-45,Medium,383.17,0.31,False,False,True,2025-07-04 13:16:03.657702,8,Books
1873,Drew,Mclean,drew822@gmail.com,+1-222-306-2659,2025-04-07 01:57:40.226788,New_Customer,Email,36-45,Low,136.68,0.64,False,False,False,2025-07-04 13:14:31.633570,41,Sports
1874,Kathleen,Mills,kathleen.mills@gmail.com,+1-375-316-8121,2023-09-29 14:54:17.493411,Medium_Value,Direct,18-25,High,100.57,0.43,True,True,True,,39,Sports
1875,Brandon,Gould,brandon.gould@outlook.com,+1-726-502-8781,2024-12-31 09:16:16.386766,High_Value,Social,36-45,Low,392.58,0.24,True,False,True,2025-07-04 13:16:42.083567,41,Sports
1876,Neil,Christensen,neil845@hotmail.com,+1-916-891-3429,2025-01-12 08:40:23.777672,Medium_Value,Push,36-45,Premium,76.51,0.51,True,False,True,,40,Electronics
1877,Nathan,Ramirez,nathanramirez@outlook.com,+1-591-857-2620,2024-12-27 17:41:43.838600,Low_Value,Push,46-55,Premium,58.04,0.79,True,False,False,2025-07-04 13:15:30.125905,38,Home
1878,Joshua,Smith,joshua.smith@outlook.com,+1-950-587-8806,2024-05-25 00:38:31.791868,Medium_Value,SMS,26-35,Medium,188.44,0.57,False,False,False,2025-07-04 13:15:44.907448,34,Home
1879,Joseph,Medina,joseph.medina@yahoo.com,+1-881-321-8136,2025-04-21 03:48:18.813236,High_Value,Email,55+,Low,434.61,0.39,True,True,True,2025-07-04 13:13:01.899434,42,Home
1880,Jose,Pope,jose.pope@hotmail.com,+1-998-559-5270,2023-09-26 20:20:43.212369,Medium_Value,Email,18-25,Medium,95.45,0.59,False,False,False,2025-07-04 13:18:33.689393,35,Books
1881,Kyle,Cruz,kylecruz@hotmail.com,+1-952-914-7823,2025-06-10 21:15:51.990687,Low_Value,Email,26-35,Low,54.01,0.65,True,True,True,2025-07-04 13:17:15.045826,26,Home
1882,Lee,Stafford,lee.stafford@hotmail.com,+1-995-992-5647,2024-12-19 01:27:45.997760,New_Customer,SMS,55+,Low,132.9,0.59,False,False,True,2025-07-04 13:17:01.690166,7,Sports
1883,Ashley,Moss,ashley935@hotmail.com,+1-253-997-1612,2024-05-18 19:45:00.736600,Low_Value,Social,46-55,Premium,27.99,0.66,True,False,False,2025-07-04 13:16:44.514243,48,Clothing
1884,Patrick,Welch,patrick.welch@outlook.com,+1-834-368-2716,2024-02-04 09:06:59.861842,High_Value,Push,26-35,Medium,450.12,0.24,True,False,False,2025-07-04 13:16:40.028374,14,Beauty
1885,Haley,Clark,haley.clark@outlook.com,+1-556-366-9607,2025-04-09 11:40:01.559115,Low_Value,Push,55+,High,69.43,0.78,True,True,True,2025-07-04 13:16:36.250778,40,Sports
1886,Christopher,Meyer,christopher.meyer@gmail.com,+1-698-368-8105,2024-10-21 14:44:54.149530,High_Value,SMS,46-55,High,463.6,0.21,False,True,True,,30,Books
1887,Kevin,Johnson,kevin75@hotmail.com,+1-311-457-7152,2024-12-10 20:08:40.600453,Medium_Value,Email,18-25,Low,181.96,0.58,True,True,True,2025-07-04 13:14:10.173136,32,Clothing
1888,Phillip,Hodges,philliphodges@outlook.com,+1-506-808-1422,2023-09-24 19:24:34.808666,Medium_Value,Email,26-35,Medium,160.53,0.58,False,True,True,2025-07-04 13:15:23.773270,50,Clothing
1889,Shannon,Bryan,shannonbryan@yahoo.com,+1-358-682-5234,2024-01-02 00:54:33.362474,Medium_Value,Email,36-45,Premium,110.41,0.44,False,False,False,,28,Beauty
1890,Rebecca,Black,rebecca.black@outlook.com,+1-440-904-6141,2025-05-09 01:18:30.920171,Low_Value,SMS,18-25,Medium,77.38,0.68,True,False,True,2025-07-04 13:16:51.244110,41,Clothing
1891,Connie,Hayes,connie.hayes@gmail.com,+1-782-582-6702,2023-09-13 21:17:04.896327,New_Customer,SMS,55+,Medium,57.23,0.69,False,False,False,2025-07-04 13:17:34.814032,33,Electronics
